DELETE THIS PLACEHOLDER LINE!
2018.Minyomerus_aeriballux_Minyomerus_imberbus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_imberbus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_imberbus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_griseus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_politus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,>,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_languidus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_languidus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_griseus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_politus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,>,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_microps_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,>,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_languidus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_cracens,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_griseus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_languidus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_microps,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_politus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,>,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,!,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_cracens,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_griseus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_languidus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_microps,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_politus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_ampullaceus,!,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_ampullaceus,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_ampullaceus,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_ampullaceus,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_languidus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_cracens,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_griseus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_languidus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_microps,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_politus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,>,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,!,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,><,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_languidus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,><,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_cracens,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_griseus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_imberbus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_languidus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_laticeps,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_microps,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_politus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_puticulatus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,!,2015.Minyomerus_reburrus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_rutellirostris,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,>,2015.Minyomerus_trisetosus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,{=, >, <, !, ><},2015.nc_Minyomerus,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_bulbifrons_Minyomeus_caseyi_Clade,{=, >, <, !, ><},2015.nc_Minyomerus_caseyi_Minyomerus_trisetosus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_aeriballux,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_bulbifrons_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_caseyi_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_conicollis_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_languidus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_aeriballux_Minyomerus_microps_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_aeriballux_Minyomerus_reburrus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_bulbifrons,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_gravivultus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_politus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_bulbifrons_Minyomerus_puticulatus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,>,2015.Minyomerus_caseyi,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,<,2015.Minyomerus_caseyi_Minyomerus_cracens_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_conicollis,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_constrictus,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_constrictus_Minyomerus_imberbus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_constrictus_Minyomerus_laticeps_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_cracens,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_gravivultus,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_gravivultus_Minyomerus_griseus_Clade,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_griseus,inferred
2018.Minyomerus_caseyi_Minyomerus_franko_Clade,!,2015.Minyomerus_griseus_Minyomerus_rutellirostris_Clade,inferred
